"Date","Flow","id"
1998-10-27,59.655,"25012"
1999-12-03,46.086,"25012"
2001-09-30,24.979,"25012"
2001-11-21,37.953,"25012"
2003-01-25,24.441,"25012"
2004-08-20,45.307,"25012"
2005-01-08,36.575,"25012"
2005-10-24,35.228,"25012"
2007-07-19,45.307,"25012"
2008-01-31,28.122,"25012"
2008-12-19,39.006,"25012"
2009-11-01,64.429,"25012"
2010-11-02,45.54,"25012"
2012-06-28,65.023,"25012"
2013-05-18,48.551,"25012"
2013-12-23,26.691,"25012"
2015-01-12,31.867,"25012"
2015-12-05,51.931,"25012"
2017-09-13,19.866,"25012"
2018-01-24,25.191,"25012"
2019-03-16,37.953,"25012"
2020-02-15,32.944,"25012"
2020-12-27,35.162,"25012"
2022-02-20,42.943,"25012"
2022-10-07,32.4,"25012"
1973-08-05,137.719,"25018"
1974-02-02,96.583,"25018"
1975-01-25,150.601,"25018"
1976-01-02,258.784,"25018"
1977-01-25,127.99,"25018"
1978-09-13,118.23,"25018"
1979-03-02,147.19,"25018"
1979-11-25,181.473,"25018"
1981-02-02,186.105,"25018"
1982-12-19,179.563,"25018"
1984-02-04,144.997,"25018"
1985-05-14,193.979,"25018"
1986-08-26,235.812,"25018"
1987-01-04,135.126,"25018"
1988-07-28,267.362,"25018"
1989-02-04,169.269,"25018"
1990-01-25,234.251,"25018"
1991-01-01,230.706,"25018"
1991-12-21,300.232,"25018"
1993-01-15,241.664,"25018"
1993-12-19,187.079,"25018"
1995-01-31,389.088,"25018"
1995-11-16,169.086,"25018"
1997-02-19,322.861,"25018"
1998-01-09,239.629,"25018"
1999-01-15,310.374,"25018"
1999-12-03,230.926,"25018"
2000-11-02,178.992,"25018"
2002-02-26,211.351,"25018"
2002-11-14,133.521,"25018"
2004-08-20,402.415,"25018"
2005-01-08,307.755,"25018"
2005-10-24,254.556,"25018"
2006-12-08,228.286,"25018"
2008-01-10,190.018,"25018"
2008-12-19,214.93,"25018"
2009-11-18,328.534,"25018"
2010-11-02,261.15,"25018"
2011-12-08,282.025,"25018"
2013-05-18,259.492,"25018"
2013-12-23,178.233,"25018"
2015-01-12,166.524,"25018"
2015-11-15,330.983,"25018"
2017-09-13,134.644,"25018"
2018-01-24,203.067,"25018"
2019-03-16,263.529,"25018"
2020-02-09,296.895,"25018"
2020-12-27,192.19,"25018"
2022-02-20,294.598,"25018"
2023-01-10,156,"25018"
1972-02-03,6.215,"25019"
1973-04-23,3.089,"25019"
1974-01-08,2.184,"25019"
1975-07-14,4.228,"25019"
1976-09-11,25.182,"25019"
1977-01-01,4.093,"25019"
1978-02-23,6.343,"25019"
1979-03-29,7.167,"25019"
1979-12-14,6.582,"25019"
1981-03-21,7.282,"25019"
1982-01-04,3.625,"25019"
1983-05-28,7.564,"25019"
1983-12-09,7.66,"25019"
1984-11-03,4.01,"25019"
1986-04-17,9.36,"25019"
1987-08-26,15.533,"25019"
1987-10-11,3.501,"25019"
1988-11-30,1.148,"25019"
1990-01-29,3.563,"25019"
1990-12-08,4.01,"25019"
1992-04-02,3.977,"25019"
1993-09-15,16.004,"25019"
1993-10-12,6.109,"25019"
1995-09-09,5.09,"25019"
1996-02-12,4.296,"25019"
2004-04-19,7.446,"25019"
2005-04-16,18.881,"25019"
2006-05-22,4.922,"25019"
2007-06-25,9.523,"25019"
2008-09-06,4.866,"25019"
2009-07-17,8.709,"25019"
2009-11-29,10.328,"25019"
2010-10-03,3.847,"25019"
2012-04-27,4.869,"25019"
2012-11-27,9.935,"25019"
2014-02-12,3.38,"25019"
2015-09-15,4.748,"25019"
2016-03-09,5.677,"25019"
2016-11-21,13.168,"25019"
2017-11-29,2.839,"25019"
2019-06-12,4.076,"25019"
2019-11-03,5.798,"25019"
2021-01-21,8.92,"25019"
2021-10-31,2.219,"25019"
2022-11-17,3.34,"25019"
1974-02-10,16.617,"25020"
1974-11-22,8.337,"25020"
1976-09-11,15.266,"25020"
1977-01-14,15.991,"25020"
1978-02-24,10.174,"25020"
1979-03-28,26.529,"25020"
1979-11-15,16.09,"25020"
1981-03-21,19.357,"25020"
1981-10-01,20.9,"25020"
1983-04-21,18.1,"25020"
1984-01-29,13,"25020"
1985-01-22,11.8,"25020"
1986-04-17,17.307,"25020"
1987-07-18,14.492,"25020"
1987-11-24,15.701,"25020"
1988-11-30,12.889,"25020"
1990-02-08,7.143,"25020"
1990-12-09,12.412,"25020"
1992-04-02,16.655,"25020"
1993-05-14,19.308,"25020"
1993-11-14,16.782,"25020"
1994-12-31,9.937,"25020"
1996-02-12,16.293,"25020"
1996-12-19,8.142,"25020"
1997-12-20,12.933,"25020"
1999-03-07,15.223,"25020"
2000-06-04,19.906,"25020"
2000-11-07,23.318,"25020"
2002-02-26,13.861,"25020"
2002-12-30,15.115,"25020"
2004-04-19,15.192,"25020"
2005-04-16,17.987,"25020"
2006-03-15,13.358,"25020"
2007-01-11,10.958,"25020"
2008-01-21,15.705,"25020"
2008-12-14,11.81,"25020"
2009-11-29,13.951,"25020"
2010-12-11,9.221,"25020"
2012-09-25,18.682,"25020"
2012-11-27,21.866,"25020"
2013-11-21,9.234,"25020"
2015-01-31,4.192,"25020"
2015-12-26,12.455,"25020"
2017-02-12,7.071,"25020"
2018-03-06,12.773,"25020"
2019-03-16,8.281,"25020"
2020-02-16,13.683,"25020"
2021-01-21,15.691,"25020"
2021-12-05,8.548,"25020"
2022-11-18,13,"25020"
1976-09-12,3.712,"25021"
1977-01-15,11.587,"25021"
1978-02-24,5.726,"25021"
1979-03-29,20.968,"25021"
1980-07-01,10.143,"25021"
1981-03-22,7.348,"25021"
1982-01-04,7.692,"25021"
1983-04-21,7.519,"25021"
1984-01-29,5.726,"25021"
1985-01-22,5.513,"25021"
1986-04-17,9.058,"25021"
1987-07-18,4.968,"25021"
1988-01-06,5.813,"25021"
1988-11-30,5.533,"25021"
1990-01-29,2.383,"25021"
1990-12-08,4.09,"25021"
1992-04-03,5.088,"25021"
1993-05-15,6.531,"25021"
1993-11-15,5.318,"25021"
1995-01-26,3.639,"25021"
1996-02-13,5.356,"25021"
1997-07-02,6.009,"25021"
1998-06-03,5.113,"25021"
1998-11-03,5.648,"25021"
2000-06-05,7.619,"25021"
2000-11-08,11.048,"25021"
2002-08-02,5.273,"25021"
2003-01-03,5.395,"25021"
2004-08-11,8.164,"25021"
2005-04-16,8.418,"25021"
2006-03-15,4.217,"25021"
2007-01-11,3.24,"25021"
2008-09-07,8.393,"25021"
2009-07-18,6.489,"25021"
2009-11-30,6.393,"25021"
2010-12-12,5.119,"25021"
2012-09-26,12.779,"25021"
2012-11-27,13.039,"25021"
2013-11-22,6.85,"25021"
2014-11-17,3.048,"25021"
2015-12-27,6.721,"25021"
2016-11-23,6.585,"25021"
2018-04-03,5.434,"25021"
2019-06-14,7.39,"25021"
2020-02-16,5.376,"25021"
2021-02-04,7.717,"25021"
2021-12-06,4.318,"25021"
2022-11-18,8.52,"25021"
2007-07-03,43.242,"25029"
2008-09-06,44.204,"25029"
2008-12-13,34.047,"25029"
2009-11-30,64.35,"25029"
2010-12-16,30.98,"25029"
2012-09-26,36.72,"25029"
2012-11-27,60.99,"25029"
2014-02-13,31.04,"25029"
2015-09-15,24.35,"25029"
2015-12-26,41.79,"25029"
2016-11-22,45.84,"25029"
2018-04-05,27.22,"25029"
2019-06-13,26.927,"25029"
2019-11-03,38.054,"25029"
2021-01-21,65.478,"25029"
2021-12-05,17.64,"25029"
2022-11-18,22.9,"25029"
1960-02-10,2.38,"26003"
1960-12-20,2.86,"26003"
1961-12-04,2.09,"26003"
1963-03-05,2.09,"26003"
1964-03-15,1.42,"26003"
1965-09-09,0.54,"26003"
1966-02-25,2.77,"26003"
1967-05-15,1.76,"26003"
1968-01-21,1.02,"26003"
1969-01-20,2.91,"26003"
1970-02-21,2.38,"26003"
1972-04-10,1.25,"26003"
1972-12-06,0.37,"26003"
1973-11-27,0.835,"26003"
1976-01-30,1.274,"26003"
1977-02-10,2.955,"26003"
1978-05-06,1.916,"26003"
1979-03-29,2.542,"26003"
1980-01-31,2.716,"26003"
1981-04-26,2.701,"26003"
1982-01-04,1.237,"26003"
1983-06-02,1.605,"26003"
1983-12-09,2.196,"26003"
1985-01-21,1.694,"26003"
1986-05-07,1.948,"26003"
1987-04-07,1.552,"26003"
1988-03-20,1.797,"26003"
1988-10-03,0.415,"26003"
1990-02-08,0.453,"26003"
1991-03-21,1.269,"26003"
1992-03-31,0.271,"26003"
1993-01-13,1.144,"26003"
1994-02-26,2.686,"26003"
1995-03-03,1.67,"26003"
1996-02-12,1.226,"26003"
1997-07-01,0.915,"26003"
1998-01-19,1.724,"26003"
1999-03-26,2.223,"26003"
2000-06-04,1.712,"26003"
2001-02-05,2.939,"26003"
2002-02-26,1.878,"26003"
2003-01-19,2.782,"26003"
2004-04-04,1.81,"26003"
2005-03-28,1.355,"26003"
2006-05-22,1.546,"26003"
2007-06-25,2.196,"26003"
2008-01-21,3.21,"26003"
2008-12-14,2.018,"26003"
2010-02-26,2.554,"26003"
2011-02-06,1.583,"26003"
2012-07-06,1.333,"26003"
2012-12-21,3.249,"26003"
2014-07-06,1.174,"26003"
2015-02-05,1.2,"26003"
2016-03-09,2.492,"26003"
2017-03-08,0.955,"26003"
2018-04-02,2.782,"26003"
2019-03-07,1.088,"26003"
2020-02-16,2.819,"26003"
2021-02-03,3.345,"26003"
2022-02-20,1.81,"26003"
2023-01-31,1.034,"26003"
1989-05-06,2.731,"26009"
1990-02-26,2.484,"26009"
1991-03-08,6.936,"26009"
1992-06-06,1.52,"26009"
1992-12-18,4.86,"26009"
1994-01-21,8.17,"26009"
1995-02-17,6.78,"26009"
1996-02-26,3.97,"26009"
1996-12-20,2.23,"26009"
1998-01-19,7.67,"26009"
1999-03-21,6.4,"26009"
2000-05-12,4.82,"26009"
2000-11-28,7.61,"26009"
2002-02-26,6.7,"26009"
2003-01-09,8.71,"26009"
2004-02-15,6.269,"26009"
2005-03-28,4.097,"26009"
2006-04-13,5.343,"26009"
2007-03-06,6.045,"26009"
2008-02-05,7.578,"26009"
2009-02-27,5.621,"26009"
2010-01-22,7.984,"26009"
2011-01-26,5.481,"26009"
2012-05-11,5.001,"26009"
2013-02-09,6.264,"26009"
2014-03-03,5.5,"26009"
2015-01-06,3.275,"26009"
2016-01-15,7.678,"26009"
2017-03-04,4,"26009"
2018-04-03,5.932,"26009"
2019-02-09,4.166,"26009"
2019-12-28,6.69,"26009"
2021-02-10,7.497,"26009"
2022-03-04,5.028,"26009"
2023-01-24,5.6,"26009"
2011-01-19,2.7,"26013"
2012-05-11,2.67,"26013"
2012-12-27,6.83,"26013"
2014-02-24,2.65,"26013"
2014-12-11,1.807,"26013"
2016-01-14,5.185,"26013"
2017-03-04,2.266,"26013"
2018-04-02,5.134,"26013"
2019-03-06,1.941,"26013"
2019-11-23,4.555,"26013"
2021-02-11,6.679,"26013"
2022-02-20,2.855,"26013"
2023-01-21,2.587,"26013"
1999-03-28,0.398,"26014"
2000-05-29,0.289,"26014"
2000-11-15,0.747,"26014"
2002-02-26,0.424,"26014"
2003-01-19,0.629,"26014"
2004-02-24,0.437,"26014"
2005-03-27,0.155,"26014"
2006-06-12,0.622,"26014"
2007-06-25,0.936,"26014"
2008-01-31,0.854,"26014"
2009-03-08,0.31,"26014"
2010-01-30,0.884,"26014"
2011-01-24,0.348,"26014"
2012-08-30,0.374,"26014"
2012-12-31,1.067,"26014"
2014-03-02,0.388,"26014"
2015-07-04,0.161,"26014"
2016-01-16,0.697,"26014"
2017-02-27,0.211,"26014"
2018-04-15,0.623,"26014"
2019-03-06,0.218,"26014"
2019-11-28,0.663,"26014"
2021-02-16,1.269,"26014"
2022-03-16,0.289,"26014"
2023-09-18,0.31,"26014"
2011-02-06,1.902,"26015"
2012-08-30,2.058,"26015"
2013-01-27,3.724,"26015"
2014-02-25,1.777,"26015"
2015-02-05,1.559,"26015"
2016-03-04,2.805,"26015"
2016-11-21,1.815,"26015"
2018-04-02,3.27,"26015"
2019-03-06,1.986,"26015"
2020-02-16,3.358,"26015"
2021-02-02,3.362,"26015"
2022-02-20,2.49,"26015"
2023-09-18,2.804,"26015"
1998-04-11,0.088,"26016"
1999-03-06,0.094,"26016"
2000-06-06,0.114,"26016"
2000-11-06,0.255,"26016"
2002-02-26,0.101,"26016"
2003-01-01,0.153,"26016"
2004-04-19,0.092,"26016"
2005-02-26,0.065,"26016"
2006-05-22,0.104,"26016"
2007-03-04,0.066,"26016"
2008-01-21,0.137,"26016"
2009-03-03,0.073,"26016"
2010-01-16,0.136,"26016"
2011-02-19,0.044,"26016"
2012-08-05,0.106,"26016"
2012-11-25,0.285,"26016"
2014-02-15,0.098,"26016"
2015-05-03,0.056,"26016"
2015-12-26,0.209,"26016"
2017-02-23,0.035,"26016"
2018-04-02,0.19,"26016"
2019-03-06,0.033,"26016"
2020-02-16,0.116,"26016"
2021-02-03,0.137,"26016"
2022-03-31,0.054,"26016"
2023-04-14,0.043,"26016"
1967-02-28,102.758,"27001"
1968-09-12,149.175,"27001"
1968-11-02,131.541,"27001"
1970-04-13,96.3,"27001"
1971-04-24,92.965,"27001"
1972-01-19,64.515,"27001"
1972-12-05,80.268,"27001"
1974-01-09,79.476,"27001"
1975-01-25,80.859,"27001"
1976-01-03,80.794,"27001"
1976-10-02,109.895,"27001"
1978-01-28,81.319,"27001"
1978-12-28,129.057,"27001"
1979-12-27,111.886,"27001"
1981-03-22,109.835,"27001"
1982-03-15,114.286,"27001"
1982-12-21,100.411,"27001"
1983-12-09,129.347,"27001"
1986-04-17,118.217,"27001"
1987-04-07,89.022,"27001"
1988-02-02,85.42,"27001"
1989-03-24,111.766,"27001"
1990-01-26,85.161,"27001"
1991-02-24,141.018,"27001"
1992-01-05,102.142,"27001"
1993-09-15,149.175,"27001"
1993-12-19,97.301,"27001"
1995-02-01,143.726,"27001"
1996-02-12,45.566,"27001"
1997-02-21,127.084,"27001"
1998-03-07,116.613,"27001"
1998-10-25,131.023,"27001"
2000-06-04,115.899,"27001"
2000-10-31,222.152,"27001"
2002-02-11,150.327,"27001"
2002-12-30,104.723,"27001"
2004-08-20,149.459,"27001"
2004-10-23,129.462,"27001"
2006-04-03,65.841,"27001"
2007-06-26,197.767,"27001"
2008-09-06,192.287,"27001"
2008-12-14,116.088,"27001"
2009-11-30,192.715,"27001"
2010-11-05,121.643,"27001"
2012-09-26,210.281,"27001"
2012-12-21,148.313,"27001"
2014-02-09,67.909,"27001"
2015-05-09,76.653,"27001"
2015-12-26,254.593,"27001"
2016-11-22,143.951,"27001"
2018-04-03,108.26,"27001"
2019-03-17,149.577,"27001"
2020-02-10,199.064,"27001"
2020-11-02,178.443,"27001"
2022-02-21,213.841,"27001"
2023-01-13,109.895,"27001"
1936-12-14,393.965,"27002"
1938-01-16,177.668,"27002"
1938-10-09,283.591,"27002"
1939-12-01,217.736,"27002"
1941-02-08,359.556,"27002"
1941-10-18,237.214,"27002"
1943-02-07,221.386,"27002"
1944-01-23,260.384,"27002"
1945-01-18,235.996,"27002"
1946-09-21,396.425,"27002"
1947-03-21,320.306,"27002"
1948-01-11,297.044,"27002"
1949-04-12,180.092,"27002"
1950-02-15,417.346,"27002"
1951-03-23,205.578,"27002"
1951-12-23,237.214,"27002"
1953-09-01,248.184,"27002"
1954-08-21,239.651,"27002"
1955-01-10,208.009,"27002"
1956-03-02,177.668,"27002"
1957-01-05,171.611,"27002"
1958-02-15,210.44,"27002"
1959-01-22,188.58,"27002"
1959-10-27,204.363,"27002"
1960-12-04,288,"27002"
1962-02-12,263.99,"27002"
1963-03-05,214.53,"27002"
1963-11-21,272.12,"27002"
1964-12-09,228.86,"27002"
1965-12-10,358.681,"27002"
1967-08-19,248.269,"27002"
1967-10-17,340.146,"27002"
1969-04-01,306.609,"27002"
1970-02-22,215.415,"27002"
1971-02-13,204.693,"27002"
1971-10-19,209.657,"27002"
1972-11-10,182.33,"27002"
1974-09-08,146.461,"27002"
1975-01-23,256.019,"27002"
1976-01-03,222.367,"27002"
1977-01-26,176.425,"27002"
1978-01-03,204.145,"27002"
1979-03-09,287.739,"27002"
1979-12-27,230.556,"27002"
1980-10-28,305.322,"27002"
1982-01-03,362.802,"27002"
1982-12-16,191.687,"27002"
1983-12-09,298.07,"27002"
1985-08-05,219.538,"27002"
1986-03-05,229.024,"27002"
1987-03-28,187.25,"27002"
1988-02-02,220.103,"27002"
1988-12-23,206.526,"27002"
1990-01-26,196.705,"27002"
1991-02-24,337.243,"27002"
1992-01-06,253.624,"27002"
1993-09-14,267.717,"27002"
1993-12-19,220.291,"27002"
1995-02-01,368.325,"27002"
1996-02-18,135.566,"27002"
1997-02-20,187.603,"27002"
1998-03-07,255.819,"27002"
1998-10-27,192.401,"27002"
2000-06-04,287.321,"27002"
2000-10-31,414.897,"27002"
2002-02-11,390.51,"27002"
2002-12-30,185.663,"27002"
2004-02-05,213.551,"27002"
2005-01-08,319.16,"27002"
2006-03-28,179.367,"27002"
2007-06-26,248.072,"27002"
2008-01-22,340.817,"27002"
2008-12-20,216.657,"27002"
2009-11-30,323.973,"27002"
2010-11-05,273.77,"27002"
2012-09-26,365.538,"27002"
2012-12-31,255.179,"27002"
2014-02-15,166.024,"27002"
2015-01-02,201.788,"27002"
2015-12-26,582.271,"27002"
2016-11-22,123.955,"27002"
2017-10-15,117.422,"27002"
2019-03-17,351.402,"27002"
2020-02-10,325.941,"27002"
2020-11-02,310.788,"27002"
2022-02-21,438.875,"27002"
2023-01-11,206.641,"27002"
1957-08-08,64.469,"27006"
1958-07-02,118.387,"27006"
1958-12-12,38.346,"27006"
1960-01-31,75.491,"27006"
1960-12-03,143.965,"27006"
1962-02-12,72.446,"27006"
1963-03-06,51.982,"27006"
1963-11-21,82.707,"27006"
1964-12-12,73.458,"27006"
1965-12-09,172.616,"27006"
1966-12-01,65.454,"27006"
1968-09-23,113.023,"27006"
1968-11-02,132.784,"27006"
1970-04-13,154.131,"27006"
1971-04-24,70.233,"27006"
1972-08-01,58.633,"27006"
1973-07-16,159.645,"27006"
1974-08-08,58.826,"27006"
1975-05-14,64.57,"27006"
1976-09-25,48.089,"27006"
1977-02-23,90.083,"27006"
1977-11-24,60.565,"27006"
1979-03-25,121.976,"27006"
1980-07-30,83.227,"27006"
1981-04-29,93.343,"27006"
1982-06-22,157.51,"27006"
1983-05-02,98.601,"27006"
1984-01-13,93.541,"27006"
1985-04-11,63.686,"27006"
1986-04-17,92.947,"27006"
1987-04-07,72.75,"27006"
1988-02-10,62.804,"27006"
1989-03-24,73.763,"27006"
1990-01-29,66.148,"27006"
1991-01-06,57.385,"27006"
1991-12-21,86.368,"27006"
1993-09-13,77.025,"27006"
1993-12-09,101.789,"27006"
1995-01-29,92.65,"27006"
1996-08-27,30.783,"27006"
1997-08-31,106.289,"27006"
1998-06-02,90.083,"27006"
1998-10-23,96.614,"27006"
2000-03-03,87.105,"27006"
2000-11-06,163.713,"27006"
2002-02-26,90.034,"27006"
2002-12-30,98.402,"27006"
2004-08-10,111.914,"27006"
2005-07-28,56.143,"27006"
2005-10-24,39.799,"27006"
2007-06-25,259.072,"27006"
2008-01-21,102.688,"27006"
2008-10-05,73.054,"27006"
2009-11-29,57.098,"27006"
2011-02-06,57.864,"27006"
2012-07-06,150.005,"27006"
2012-11-25,110.908,"27006"
2014-02-15,63.882,"27006"
2015-03-31,51.052,"27006"
2016-02-09,94.927,"27006"
2016-11-21,113.073,"27006"
2018-04-03,93.293,"27006"
2019-03-16,85.231,"27006"
2019-11-07,249.372,"27006"
2021-01-21,140.997,"27006"
2022-02-20,209.933,"27006"
2022-11-17,67.139,"27006"
1971-08-14,260.224,"27007"
1972-01-19,169.316,"27007"
1972-11-10,195.341,"27007"
1974-01-11,163.7,"27007"
1975-01-23,269.4,"27007"
1976-01-03,239.011,"27007"
1976-10-15,225.289,"27007"
1977-11-12,192.61,"27007"
1979-03-09,314.64,"27007"
1979-12-28,278.172,"27007"
1981-02-03,234.037,"27007"
1982-01-04,462.497,"27007"
1982-12-21,211.321,"27007"
1984-02-05,259.541,"27007"
1985-08-05,187.326,"27007"
1985-12-22,296.208,"27007"
1987-03-28,212.35,"27007"
1988-02-02,235.115,"27007"
1989-03-24,242.062,"27007"
1990-02-20,299.181,"27007"
1991-02-24,516.01,"27007"
1991-12-22,191.823,"27007"
1992-12-02,309.685,"27007"
1993-12-19,231.461,"27007"
1995-02-01,517.596,"27007"
1996-02-18,122.545,"27007"
1997-02-20,284.514,"27007"
1998-01-09,278.37,"27007"
1999-01-16,247.996,"27007"
2000-06-04,386.587,"27007"
2000-11-03,397.289,"27007"
2002-08-03,385.596,"27007"
2002-12-30,159.196,"27007"
2004-02-04,295.812,"27007"
2005-01-08,483.704,"27007"
2006-03-28,210.09,"27007"
2007-01-12,355.85,"27007"
2008-09-07,371.17,"27007"
2009-07-18,217.17,"27007"
2009-11-30,415.524,"27007"
2011-01-16,319.397,"27007"
2012-09-26,547.128,"27007"
2013-01-01,356.955,"27007"
2014-02-15,237.059,"27007"
2015-01-02,243.594,"27007"
2015-12-06,513.632,"27007"
2016-11-22,193.219,"27007"
2017-11-23,221.077,"27007"
2019-03-17,394.118,"27007"
2020-02-10,509.866,"27007"
2020-11-02,457.938,"27007"
2022-02-21,419.884,"27007"
2023-01-13,282.532,"27007"
1887-01-20,324,"27009"
1888-03-10,200,"27009"
1888-11-25,238,"27009"
1890-01-27,287,"27009"
1891-08-27,209,"27009"
1891-12-11,343,"27009"
1892-10-16,480,"27009"
1894-02-12,297,"27009"
1895-07-27,283,"27009"
1895-12-06,252,"27009"
1897-02-10,269,"27009"
1897-12-08,234,"27009"
1899-01-22,351,"27009"
1900-02-28,312,"27009"
1900-10-08,210,"27009"
1902-01-01,280,"27009"
1903-03-21,347,"27009"
1903-10-10,322,"27009"
1904-11-10,173,"27009"
1906-03-12,190,"27009"
1907-01-03,224,"27009"
1908-03-10,286,"27009"
1908-12-10,252,"27009"
1910-01-17,300,"27009"
1910-11-14,217,"27009"
1911-12-11,234,"27009"
1913-01-26,252,"27009"
1914-02-16,220,"27009"
1914-12-05,271,"27009"
1916-01-03,291,"27009"
1916-12-30,255,"27009"
1918-01-22,303,"27009"
1918-12-24,242,"27009"
1920-01-13,309,"27009"
1921-01-19,277,"27009"
1922-02-04,271,"27009"
1923-02-28,312,"27009"
1923-11-15,322,"27009"
1925-01-03,331,"27009"
1926-01-01,297,"27009"
1927-09-23,300,"27009"
1928-02-18,280,"27009"
1928-11-25,250,"27009"
1929-12-31,354,"27009"
1931-09-06,382,"27009"
1932-01-07,234,"27009"
1933-03-07,407,"27009"
1934-04-13,163,"27009"
1935-02-18,328,"27009"
1935-11-19,288,"27009"
1936-12-15,315,"27009"
1938-01-17,288,"27009"
1939-01-10,364,"27009"
1940-02-24,288,"27009"
1941-02-10,354,"27009"
1942-03-18,312,"27009"
1943-02-07,271,"27009"
1944-01-24,303,"27009"
1945-02-03,407,"27009"
1946-09-21,371,"27009"
1947-03-25,520,"27009"
1948-01-14,354,"27009"
1949-04-07,247,"27009"
1950-02-17,378,"27009"
1951-05-06,358,"27009"
1951-11-07,422,"27009"
1953-02-19,239,"27009"
1954-08-22,347,"27009"
1954-11-29,331,"27009"
1956-08-19,271,"27009"
1957-01-06,256.368,"27009"
1958-02-13,382,"27009"
1959-01-02,294.629,"27009"
1959-12-28,328,"27009"
1960-12-05,385,"27009"
1961-12-12,325,"27009"
1963-03-07,422,"27009"
1963-11-22,331,"27009"
1964-12-09,291.865,"27009"
1965-12-10,418,"27009"
1967-02-28,361.652,"27009"
1968-03-24,444.666,"27009"
1968-11-03,426,"27009"
1969-11-12,276.465,"27009"
1971-04-25,342.555,"27009"
1972-02-04,236.496,"27009"
1972-12-02,218.254,"27009"
1974-01-09,233.893,"27009"
1975-01-23,296.13,"27009"
1976-01-03,288.858,"27009"
1976-10-16,388.142,"27009"
1977-12-25,256.373,"27009"
1978-12-29,537.715,"27009"
1979-12-28,405.434,"27009"
1981-03-23,374.7,"27009"
1982-01-06,565.019,"27009"
1982-12-21,373.62,"27009"
1984-02-05,395.862,"27009"
1984-11-24,287.052,"27009"
1985-12-22,384.185,"27009"
1987-03-28,306.685,"27009"
1988-02-03,357.917,"27009"
1989-03-25,328.741,"27009"
1990-02-21,364.581,"27009"
1991-02-25,541.243,"27009"
1992-04-01,253.163,"27009"
1992-12-03,435,"27009"
1993-12-20,340,"27009"
1995-02-01,479,"27009"
1996-02-13,244,"27009"
1997-02-22,427.7,"27009"
1998-01-10,355.7,"27009"
1999-01-16,331.6,"27009"
2000-06-05,397.2,"27009"
2000-11-03,566,"27009"
2002-02-12,395.2,"27009"
2002-12-30,318.1,"27009"
2004-02-05,359.48,"27009"
2005-01-09,423.445,"27009"
2006-03-29,306.02,"27009"
2007-01-12,421.44,"27009"
2008-01-22,436.33,"27009"
2008-12-14,324.52,"27009"
2009-12-01,437.1,"27009"
2011-02-06,364.7,"27009"
2012-09-27,487.502,"27009"
2012-11-27,446.5,"27009"
2014-02-16,305.6,"27009"
2014-12-24,241.96,"27009"
2015-12-27,543.88,"27009"
2016-11-23,248.487,"27009"
2018-04-04,285.655,"27009"
2019-03-18,407.054,"27009"
2020-02-17,421.026,"27009"
2021-01-21,427.589,"27009"
2022-02-22,430.597,"27009"
2023-01-14,339.6,"27009"
1936-12-14,12.62,"27010"
1937-12-24,7.57,"27010"
1938-10-03,11.62,"27010"
1940-07-17,19.46,"27010"
1941-02-28,8.73,"27010"
1942-03-16,10.99,"27010"
1942-10-25,6.94,"27010"
1944-09-08,10.52,"27010"
1945-01-19,10.26,"27010"
1946-06-23,31.03,"27010"
1947-03-21,10.26,"27010"
1948-06-02,14.73,"27010"
1948-12-11,10.68,"27010"
1950-07-22,12.73,"27010"
1951-01-17,8.94,"27010"
1952-03-07,9.73,"27010"
1952-10-02,11.2,"27010"
1954-08-20,13.73,"27010"
1954-11-24,8.63,"27010"
1956-08-18,11.31,"27010"
1957-08-15,6.42,"27010"
1958-03-28,4.63,"27010"
1958-12-19,5.52,"27010"
1960-02-26,10.26,"27010"
1960-10-09,14.25,"27010"
1962-09-29,7.42,"27010"
1963-03-07,9.2,"27010"
1964-03-25,6.1,"27010"
1965-09-29,6.1,"27010"
1965-12-09,8.73,"27010"
1967-02-27,5.52,"27010"
1967-11-05,17.36,"27010"
1968-11-02,16.83,"27010"
1969-12-21,6.79,"27010"
1971-01-07,7.63,"27010"
1972-02-03,9.42,"27010"
1973-07-16,7.37,"27010"
1974-01-08,8.68,"27010"
1974-10-04,8.26,"27010"
1976-09-12,12.99,"27010"
1976-10-02,6.21,"27010"
1959-05-17,81.344,"27021"
1960-01-31,133.883,"27021"
1960-12-05,217.853,"27021"
1962-02-12,71.945,"27021"
1963-03-06,107.396,"27021"
1964-03-15,100.283,"27021"
1965-09-08,118.186,"27021"
1965-12-10,268.689,"27021"
1967-05-15,190.483,"27021"
1968-09-23,206.681,"27021"
1968-11-02,192.25,"27021"
1969-10-29,199.961,"27021"
1971-04-25,137.438,"27021"
1972-03-15,179.938,"27021"
1973-07-15,179.938,"27021"
1974-02-11,94.84,"27021"
1974-11-21,86.4,"27021"
1976-09-25,84.41,"27021"
1977-02-25,173.86,"27021"
1978-01-29,102.719,"27021"
1978-12-30,196.474,"27021"
1980-03-19,151.235,"27021"
1981-04-29,142.484,"27021"
1982-06-23,217.313,"27021"
1983-05-02,162.1,"27021"
1984-02-07,158.29,"27021"
1985-04-12,141.328,"27021"
1986-04-17,177.621,"27021"
1987-04-08,168.954,"27021"
1988-02-10,142.387,"27021"
1989-03-24,130.276,"27021"
1990-01-28,165.64,"27021"
1991-01-06,124.217,"27021"
1991-12-21,124.126,"27021"
1993-09-13,155.07,"27021"
